,PlayerID,Name,Position,Team,Franchise,Week,RosterStatus,FranchiseCode,SharkRank,ADP,Regressed,Date
864,15275,"Evans, Chris",RB,CIN,0007,1.0,ROSTER,FNF,1050,277.0,-68.40999908447266,2022-04-28 00:00:00
865,12447,"Mostert, Raheem",RB,MIA,FA,,Free Agent,FA,1061,193.3300018310547,-68.99333279927572,2022-04-28 00:00:00
866,14828,"Jones, Tony",RB,NOS,FA,,Free Agent,FA,1074,291.17999267578125,-69.8633332570394,2022-04-28 00:00:00
867,15414,"Nwangwu, Kene",RB,MIN,0001,1.0,ROSTER,PMS,1088,242.88999938964844,-71.78000030517578,2022-04-28 00:00:00
868,11761,"McKinnon, Jerick",RB,KCC,FA,,Free Agent,FA,1090,289.3800048828125,-73.64333394368488,2022-04-28 00:00:00
869,15040,"Williams, Ty'Son",RB,BAL,FA,,Free Agent,FA,1092,319.42999267578125,-75.72000033060709,2022-04-28 00:00:00
870,11886,"Williams, Damien",RB,ATL,FA,,Free Agent,FA,1119,246.3800048828125,-76.5733341217041,2022-04-28 00:00:00
871,15262,"Jefferson, Jermar",RB,DET,FA,,Free Agent,FA,1154,297.3299865722656,-77.35666669209797,2022-04-28 00:00:00
872,15272,"Rountree, Larry",RB,LAC,0003,1.0,ROSTER,VER,1163,319.2900085449219,-77.67666651407878,2022-04-28 00:00:00
873,15265,"Hill, Kylin",RB,GBP,0011,1.0,ROSTER,GUS,1251,285.0899963378906,-78.40999946594238,2022-04-28 00:00:00
874,14808,"Evans, Darrynton",RB,CHI,0002,1.0,ROSTER,WFF,1292,275.76998901367193,-79.36999944051105,2022-04-28 00:00:00
875,13164,"Kupp, Cooper",WR,LAR,0002,1.0,ROSTER,WFF,1,15.020000457763672,185.57999674479169,2022-04-28 00:00:00
876,11675,"Adams, Davante",WR,LVR,0003,1.0,ROSTER,VER,8,25.63999938964844,168.27666524251302,2022-04-28 00:00:00
877,14836,"Jefferson, Justin",WR,MIN,0009,1.0,ROSTER,PBW,9,10.0600004196167,148.390000406901,2022-04-28 00:00:00
878,14136,"Samuel, Deebo",WR,SFO,0002,1.0,ROSTER,WFF,12,22.6299991607666,136.5866683959961,2022-04-28 00:00:00
879,14832,"Lamb, CeeDee",WR,DAL,0006,1.0,ROSTER,OHS,17,19.6200008392334,126.8100001017253,2022-04-28 00:00:00
880,15281,"Chase, Ja'Marr",WR,CIN,0010,1.0,ROSTER,SAS,21,7.940000057220459,113.6899993896484,2022-04-28 00:00:00
881,12801,"Hill, Tyreek",WR,MIA,0010,1.0,ROSTER,SAS,22,36.060001373291016,98.43000030517578,2022-04-28 00:00:00
882,11222,"Allen, Keenan",WR,LAC,0009,1.0,ROSTER,PBW,24,61.93999862670898,86.41333363850912,2022-04-28 00:00:00
883,12186,"Diggs, Stefon",WR,BUF,0007,1.0,ROSTER,FNF,25,32.490001678466804,79.9000005086263,2022-04-28 00:00:00
884,14104,"Brown, A.J.",WR,TEN,0009,1.0,ROSTER,PBW,35,24.06999969482422,78.85000101725261,2022-04-28 00:00:00
885,12175,"Cooper, Amari",WR,CLE,0003,1.0,ROSTER,VER,36,65.30000305175781,77.62000223795573,2022-04-28 00:00:00
886,11671,"Evans, Mike",WR,TBB,0004,1.0,ROSTER,DWS,38,61.41999816894531,76.48333485921225,2022-04-28 00:00:00
887,14974,"Mooney, Darnell",WR,CHI,0005,1.0,ROSTER,CRO,41,85.16999816894531,75.0433339436849,2022-04-28 00:00:00
888,11678,"Robinson, Allen",WR,LAR,0010,1.0,ROSTER,SAS,42,86.22000122070312,72.17333374023437,2022-04-28 00:00:00
889,14208,"Johnson, Diontae",WR,PIT,0012,1.0,ROSTER,IDK,43,49.959999084472656,69.01999969482422,2022-04-28 00:00:00
890,11938,"Thielen, Adam",WR,MIN,0012,1.0,ROSTER,IDK,46,114.23999786376952,66.56333262125652,2022-04-28 00:00:00
891,11232,"Hopkins, DeAndre",WR,ARI,0003,1.0,ROSTER,VER,47,71.16000366210938,64.59999898274741,2022-04-28 00:00:00
892,14842,"Pittman, Michael",WR,IND,0011,1.0,ROSTER,GUS,48,58.93999862670898,62.58333333333334,2022-04-28 00:00:00
893,12652,"Thomas, Michael",WR,NOS,0012,1.0,ROSTER,IDK,49,88.58999633789062,60.63999938964844,2022-04-28 00:00:00
894,13156,"Smith-Schuster, JuJu",WR,KCC,0001,1.0,ROSTER,PMS,52,86.5,57.95333150227865,2022-04-28 00:00:00
895,13163,"Godwin, Chris",WR,TBB,0005,1.0,ROSTER,CRO,53,54.63000106811523,55.18333129882814,2022-04-28 00:00:00
896,14102,"Metcalf, DK",WR,SEA,0002,1.0,ROSTER,WFF,54,38.02999877929688,52.39333140055338,2022-04-28 00:00:00
897,11674,"Cooks, Brandin",WR,HOU,0007,1.0,ROSTER,FNF,55,97.69000244140624,51.48333333333334,2022-04-28 00:00:00
898,12187,"Lockett, Tyler",WR,SEA,0008,1.0,ROSTER,CAM,57,120.04000091552734,49.13333384195964,2022-04-28 00:00:00
899,14109,"McLaurin, Terry",WR,WAS,0004,1.0,ROSTER,DWS,58,59.58000183105469,46.503334045410156,2022-04-28 00:00:00
900,15284,"Waddle, Jaylen",WR,MIA,0011,1.0,ROSTER,GUS,60,35.4900016784668,43.36333363850912,2022-04-28 00:00:00
901,13635,"Moore, D.J.",WR,CAR,0005,1.0,ROSTER,CRO,61,49.93000030517578,42.080000305175794,2022-04-28 00:00:00
902,13154,"Williams, Mike",WR,LAC,0012,1.0,ROSTER,IDK,62,88.0199966430664,40.01333363850912,2022-04-28 00:00:00
903,15287,"St. Brown, Amon-Ra",WR,DET,0004,1.0,ROSTER,DWS,63,72.33000183105469,38.53333435058595,2022-04-28 00:00:00
904,13632,"Lazard, Allen",WR,GBP,0005,1.0,ROSTER,CRO,64,131.39999389648438,36.61666768391928,2022-04-28 00:00:00
905,11680,"Landry, Jarvis",WR,FA,0004,1.0,ROSTER,DWS,66,176.91000366210938,34.910000610351574,2022-04-28 00:00:00
906,14845,"Davis, Gabriel",WR,BUF,0002,1.0,ROSTER,WFF,69,110.05999755859376,32.55333251953126,2022-04-28 00:00:00
907,14123,"Renfrow, Hunter",WR,LVR,0011,1.0,ROSTER,GUS,70,110.62999725341795,30.86333312988282,2022-04-28 00:00:00
908,12176,"Parker, DeVante",WR,NEP,0001,1.0,ROSTER,PMS,71,162.35000610351562,30.103333028157557,2022-04-28 00:00:00
909,14835,"Higgins, Tee",WR,CIN,0002,1.0,ROSTER,WFF,72,40.9900016784668,29.879999796549484,2022-04-28 00:00:00
910,10738,"Jones, Marvin",WR,JAC,0009,1.0,ROSTER,PBW,73,206.83999633789062,29.72333119710288,2022-04-28 00:00:00
911,14105,"Brown, Marquise",WR,BAL,0005,1.0,ROSTER,CRO,75,83.2699966430664,28.576665751139327,2022-04-28 00:00:00
912,14841,"Claypool, Chase",WR,PIT,0010,1.0,ROSTER,SAS,87,109.97000122070312,27.03666585286459,2022-04-28 00:00:00
913,13646,"Gallup, Michael",WR,DAL,0007,1.0,ROSTER,FNF,88,121.7699966430664,25.47333272298178,2022-04-28 00:00:00
914,13668,"Chark, D.J.",WR,DET,0008,1.0,ROSTER,CAM,91,146.1199951171875,24.01333160400392,2022-04-28 00:00:00
915,13642,"Tate, Auden",WR,ATL,FA,,Free Agent,FA,101,205.25999450683602,22.73999888102215,2022-04-28 00:00:00
916,13153,"Davis, Corey",WR,NYJ,0004,1.0,ROSTER,DWS,102,172.42999267578125,20.683333841959648,2022-04-28 00:00:00
917,14840,"Aiyuk, Brandon",WR,SFO,0004,1.0,ROSTER,DWS,108,87.72000122070312,19.14333394368489,2022-04-28 00:00:00
918,14127,"Meyers, Jakobi",WR,NEP,0008,1.0,ROSTER,CAM,117,148.4199981689453,17.1933329264323,2022-04-28 00:00:00
919,11228,"Woods, Robert",WR,TEN,0009,1.0,ROSTER,PBW,137,139.96000671386722,14.99999872843425,2022-04-28 00:00:00
920,10308,"Cobb, Randall",WR,GBP,FA,,Free Agent,FA,141,233.5800018310547,12.423331960042319,2022-04-28 00:00:00
921,15282,"Smith, DeVonta",WR,PHI,0006,1.0,ROSTER,OHS,147,69.01000213623047,9.293331654866543,2022-04-28 00:00:00
922,13418,"Bourne, Kendrick",WR,NEP,0008,1.0,ROSTER,CAM,149,213.82000732421875,6.969998168945318,2022-04-28 00:00:00
923,13630,"Sutton, Courtland",WR,DEN,0001,1.0,ROSTER,PMS,154,81.81999969482422,5.279999287923181,2022-04-28 00:00:00
924,12650,"Boyd, Tyler",WR,CIN,0001,1.0,ROSTER,PMS,157,145.1300048828125,4.6466662089029995,2022-04-28 00:00:00
925,12930,"Anderson, Robby",WR,CAR,0008,1.0,ROSTER,CAM,159,211.7400054931641,4.09666646321615,2022-04-28 00:00:00
926,13809,"Gage, Russell",WR,TBB,0009,1.0,ROSTER,PBW,161,155.07000732421875,3.23666661580404,2022-04-28 00:00:00
927,13633,"Kirk, Christian",WR,JAC,0011,1.0,ROSTER,GUS,165,115.62999725341795,2.540000915527349,2022-04-28 00:00:00
928,14833,"Jeudy, Jerry",WR,DEN,0010,1.0,ROSTER,SAS,179,71.38999938964844,1.9966672261556042,2022-04-28 00:00:00
929,13645,"Smith, Tre'Quan",WR,NOS,FA,,Free Agent,FA,184,252.8600006103516,1.856667327880864,2022-04-28 00:00:00
930,12658,"Shepard, Sterling",WR,NYG,0011,1.0,ROSTER,GUS,192,231.22000122070312,1.1866663614908879,2022-04-28 00:00:00
931,10973,"Beasley, Cole",WR,FA,0007,1.0,ROSTER,FNF,195,309.92999267578125,-0.9633331298828076,2022-04-28 00:00:00
932,14592,"Zaccheaus, Olamide",WR,ATL,FA,,Free Agent,FA,203,216.6499938964844,-3.5466664632161407,2022-04-28 00:00:00
933,13377,"Patrick, Tim",WR,DEN,0003,1.0,ROSTER,VER,220,188.19000244140625,-5.653332773844395,2022-04-28 00:00:00
934,14113,"Hardman, Mecole",WR,KCC,0012,1.0,ROSTER,IDK,222,179.24000549316406,-6.650000254313147,2022-04-28 00:00:00
935,14977,"Osborn, K.J.",WR,MIN,0002,1.0,ROSTER,WFF,250,207.1300048828125,-8.01000086466471,2022-04-28 00:00:00
936,10261,"Green, A.J.",WR,ARI,0008,1.0,ROSTER,CAM,251,262.83999633789057,-9.373333994547524,2022-04-28 00:00:00
937,15293,"Bateman, Rashod",WR,BAL,0010,1.0,ROSTER,SAS,257,99.31999969482422,-10.380000305175779,2022-04-28 00:00:00
938,14858,"Jefferson, Van",WR,LAR,0001,1.0,ROSTER,PMS,277,201.0399932861328,-11.006666564941401,2022-04-28 00:00:00
939,13176,"Jones, Zay",WR,JAC,FA,,Free Agent,FA,282,215.25999450683602,-11.6566670735677,2022-04-28 00:00:00
940,15034,"Callaway, Marquez",WR,NOS,0001,1.0,ROSTER,PMS,294,221.41000366210938,-13.04999923706054,2022-04-28 00:00:00
941,13638,"Berrios, Braxton",WR,NYJ,0005,1.0,ROSTER,CRO,315,247.69000244140625,-14.076666768391918,2022-04-28 00:00:00
942,15288,"Moore, Elijah",WR,NYJ,0010,1.0,ROSTER,SAS,317,66.41999816894531,-15.18666687011718,2022-04-28 00:00:00
943,12184,"Crowder, Jamison",WR,BUF,FA,,Free Agent,FA,318,206.5500030517578,-15.67666778564453,2022-04-28 00:00:00
944,14857,"Peoples-Jones, Donovan",WR,CLE,0009,1.0,ROSTER,PBW,325,177.14999389648438,-16.243333435058588,2022-04-28 00:00:00
945,14112,"Campbell, Parris",WR,IND,0012,1.0,ROSTER,IDK,343,218.4199981689453,-16.71666641235351,2022-04-28 00:00:00
946,13066,"Raymond, Kalif",WR,DET,FA,,Free Agent,FA,377,381.3299865722656,-17.19333318074544,2022-04-28 00:00:00
947,14844,"Edwards, Bryan",WR,LVR,FA,,Free Agent,FA,385,267.52999877929693,-17.62000020345052,2022-04-28 00:00:00
948,14130,"Wesley, Antoine",WR,ARI,FA,,Free Agent,FA,403,293.69000244140625,-18.049999999999983,2022-04-28 00:00:00
949,13277,"Golladay, Kenny",WR,NYG,0011,1.0,ROSTER,GUS,408,173.7100067138672,-18.69333318074544,2022-04-28 00:00:00
950,15290,"Collins, Nico",WR,HOU,0007,1.0,ROSTER,FNF,423,188.0500030517578,-20.849999999999987,2022-04-28 00:00:00
951,13168,"Reynolds, Josh",WR,DET,FA,,Free Agent,FA,446,275.07000732421875,-23.856666056315106,2022-04-28 00:00:00
952,11679,"Beckham, Odell",WR,LAR,0012,1.0,ROSTER,IDK,473,160.35000610351562,-26.88333333333333,2022-04-28 00:00:00
953,14558,"Harris, Deonte",WR,NOS,0006,1.0,ROSTER,OHS,476,270.04998779296875,-28.67333348592122,2022-04-28 00:00:00
954,15319,"Palmer, Josh",WR,LAC,0001,1.0,ROSTER,PMS,486,202.8600006103516,-29.630000305175773,2022-04-28 00:00:00
955,14838,"Shenault, Laviska",WR,JAC,0006,1.0,ROSTER,OHS,495,182.6699981689453,-30.72333323160807,2022-04-28 00:00:00
956,9918,"Sanders, Emmanuel",WR,BUF,0007,1.0,ROSTER,FNF,517,297.3299865722656,-31.88333333333333,2022-04-28 00:00:00
957,14992,"Watkins, Quez",WR,PHI,FA,,Free Agent,FA,557,250.0500030517578,-33.073333231608075,2022-04-28 00:00:00
958,14860,"Jennings, Jauan",WR,SFO,FA,,Free Agent,FA,577,273.0599975585937,-34.13333358764648,2022-04-28 00:00:00
959,15109,"Westbrook-Ikhine, Nick",WR,TEN,FA,,Free Agent,FA,580,224.6199951171875,-35.10333353678385,2022-04-28 00:00:00
960,13157,"Samuel, Curtis",WR,WAS,0003,1.0,ROSTER,VER,588,201.72000122070312,-35.983334096272785,2022-04-28 00:00:00
961,10729,"Hilton, T.Y.",WR,IND,FA,,Free Agent,FA,625,300.2200012207031,-37.19333318074544,2022-04-28 00:00:00
962,13631,"Washington, James",WR,DAL,FA,,Free Agent,FA,629,228.6199951171875,-38.26999994913736,2022-04-28 00:00:00
963,13652,"Wilson, Cedrick",WR,MIA,FA,,Free Agent,FA,653,285.8299865722656,-39.556666819254545,2022-04-28 00:00:00
964,13793,"Valdes-Scantling, Marquez",WR,KCC,0002,1.0,ROSTER,WFF,668,176.39999389648438,-40.22333348592122,2022-04-28 00:00:00
965,13639,"Miller, Anthony",WR,PIT,FA,,Free Agent,FA,682,194.6199951171875,-40.886666870117175,2022-04-28 00:00:00
966,15283,"Moore, Rondale",WR,ARI,0006,1.0,ROSTER,OHS,702,130.1300048828125,-41.283333079020174,2022-04-28 00:00:00
967,14337,"Guyton, Jalen",WR,LAC,FA,,Free Agent,FA,705,269.70999145507807,-41.58000030517577,2022-04-28 00:00:00
968,14850,"Cephus, Quintez",WR,DET,0012,1.0,ROSTER,IDK,714,297.5400085449219,-41.86333338419596,2022-04-28 00:00:00
969,13863,"Pringle, Byron",WR,CHI,0011,1.0,ROSTER,GUS,736,250.05999755859366,-42.19333318074544,2022-04-28 00:00:00
970,14122,"Slayton, Darius",WR,NYG,FA,,Free Agent,FA,751,281.25,-43.21333312988281,2022-04-28 00:00:00
971,15289,"Toney, Kadarius",WR,NYG,0009,1.0,ROSTER,PBW,796,113.43000030517578,-44.54666646321614,2022-04-28 00:00:00
972,10271,"Jones, Julio",WR,FA,0006,1.0,ROSTER,OHS,801,220.75,-45.80000076293946,2022-04-28 00:00:00
973,14267,"Winfree, Juwann",WR,GBP,FA,,Free Agent,FA,814,236.0,-46.450000254313146,2022-04-28 00:00:00
974,14839,"Reagor, Jalen",WR,PHI,0005,1.0,ROSTER,CRO,820,252.1699981689453,-46.630000050862634,2022-04-28 00:00:00
975,14847,"Duvernay, Devin",WR,BAL,0005,1.0,ROSTER,CRO,848,258.0,-46.96666615804036,2022-04-28 00:00:00
976,13637,"St. Brown, Equanimeous",WR,CHI,FA,,Free Agent,FA,857,313.57000732421875,-47.473333231608066,2022-04-28 00:00:00
977,14315,"Dulin, Ashton",WR,IND,FA,,Free Agent,FA,976,313.25,-48.113333384195954,2022-04-28 00:00:00
978,14864,"Johnson, Tyler",WR,TBB,FA,,Free Agent,FA,1037,256.89999389648443,-48.81333312988282,2022-04-28 00:00:00
979,12181,"Agholor, Nelson",WR,NEP,0004,1.0,ROSTER,DWS,1039,232.94000244140625,-49.43666661580404,2022-04-28 00:00:00
980,14846,"Mims, Denzel",WR,NYJ,FA,,Free Agent,FA,1047,274.67001342773443,-50.43666687011718,2022-04-28 00:00:00
981,12197,"Perriman, Breshad",WR,TBB,FA,,Free Agent,FA,1131,289.6000061035156,-51.32333348592122,2022-04-28 00:00:00
982,15308,"Marshall, Terrace",WR,CAR,0005,1.0,ROSTER,CRO,1179,210.92999267578125,-52.01999969482421,2022-04-28 00:00:00
983,13488,"Pascal, Zach",WR,PHI,0004,1.0,ROSTER,DWS,1187,278.8900146484375,-52.19333318074543,2022-04-28 00:00:00
984,11670,"Watkins, Sammy",WR,GBP,0008,1.0,ROSTER,CAM,1203,240.0800018310547,-52.56666666666666,2022-04-28 00:00:00
985,14837,"Hamler, KJ",WR,DEN,FA,,Free Agent,FA,1241,212.47000122070312,-53.203333536783845,2022-04-28 00:00:00
986,15296,"Schwartz, Anthony",WR,CLE,0011,1.0,ROSTER,GUS,1252,265.0,-53.97999979654947,2022-04-28 00:00:00
987,13313,"McKenzie, Isaiah",WR,BUF,FA,,Free Agent,FA,1319,259.8099975585937,-54.87999979654947,2022-04-28 00:00:00
988,15302,"Eskridge, D'Wayne",WR,SEA,0001,1.0,ROSTER,PMS,1334,271.8800048828125,-55.496666463216144,2022-04-28 00:00:00
989,14101,"Harry, N'Keal",WR,NEP,FA,,Free Agent,FA,1366,288.6400146484375,-56.26666615804036,2022-04-28 00:00:00
990,15292,"Brown, Dyami",WR,WAS,0005,1.0,ROSTER,CRO,1385,237.3500061035156,-56.92666625976562,2022-04-28 00:00:00
991,15297,"Rodgers, Amari",WR,GBP,0004,1.0,ROSTER,DWS,1404,222.22999572753903,-57.73333333333333,2022-04-28 00:00:00
992,12647,"Fuller, Will",WR,MIA,0001,1.0,ROSTER,PMS,1423,184.58999633789062,-58.386667378743475,2022-04-28 00:00:00
993,15434,"Smith-Marsette, Ihmir",WR,MIN,FA,,Free Agent,FA,1426,265.5,-59.080001068115216,2022-04-28 00:00:00
994,12657,"Sharpe, Tajae",WR,ATL,FA,,Free Agent,FA,1429,259.17001342773443,-60.01333414713541,2022-04-28 00:00:00
995,14107,"Arcega-Whiteside, JJ",WR,PHI,FA,,Free Agent,FA,1438,276.75,-61.54666671752928,2022-04-28 00:00:00
996,10960,"Gordon, Josh",WR,KCC,FA,,Free Agent,FA,1514,315.7699890136719,-62.72333297729492,2022-04-28 00:00:00
997,15301,"Atwell, Tutu",WR,LAR,0012,1.0,ROSTER,IDK,1546,282.3800048828125,-63.62666651407877,2022-04-28 00:00:00
998,11244,"Kelce, Travis",TE,KCC,0003,1.0,ROSTER,VER,28,30.29999923706055,144.1933349609375,2022-04-28 00:00:00
999,13671,"Andrews, Mark",TE,BAL,0009,1.0,ROSTER,PBW,37,21.299999237060547,127.15000203450519,2022-04-28 00:00:00
1000,12263,"Waller, Darren",TE,LVR,0001,1.0,ROSTER,PMS,59,51.47999954223633,103.8266693115234,2022-04-28 00:00:00
1001,13299,"Kittle, George",TE,SFO,0008,1.0,ROSTER,CAM,65,37.650001525878906,85.67000020345051,2022-04-28 00:00:00
1002,13772,"Schultz, Dalton",TE,DAL,0007,1.0,ROSTER,FNF,74,70.5,75.89999847412109,2022-04-28 00:00:00
1003,13674,"Goedert, Dallas",TE,PHI,0010,1.0,ROSTER,SAS,82,70.41999816894531,71.4399983723958,2022-04-28 00:00:00
1004,15329,"Pitts, Kyle",TE,ATL,0006,1.0,ROSTER,OHS,111,16.540000915527347,67.74999949137369,2022-04-28 00:00:00
1005,9902,"Gronkowski, Rob",TE,TBB,0004,1.0,ROSTER,DWS,112,149.1999969482422,63.39000040690104,2022-04-28 00:00:00
1006,11247,"Ertz, Zach",TE,ARI,0002,1.0,ROSTER,WFF,115,116.33999633789062,59.83333180745442,2022-04-28 00:00:00
1007,14143,"Knox, Dawson",TE,BUF,0005,1.0,ROSTER,CRO,116,93.27999877929688,57.02666575113932,2022-04-28 00:00:00
1008,13672,"Gesicki, Mike",TE,MIA,0005,1.0,ROSTER,CRO,119,101.0999984741211,56.44999872843424,2022-04-28 00:00:00
1009,14138,"Hockenson, T.J.",TE,DET,0010,1.0,ROSTER,SAS,130,53.02999877929688,54.21999969482422,2022-04-28 00:00:00
1010,13192,"Njoku, David",TE,CLE,0003,1.0,ROSTER,VER,146,125.9800033569336,51.48666585286458,2022-04-28 00:00:00
1011,15331,"Freiermuth, Pat",TE,PIT,0010,1.0,ROSTER,SAS,158,81.6500015258789,47.53999989827474,2022-04-28 00:00:00
1012,13236,"Everett, Gerald",TE,LAC,0008,1.0,ROSTER,CAM,160,170.4199981689453,41.47999954223633,2022-04-28 00:00:00
1013,14137,"Fant, Noah",TE,SEA,0011,1.0,ROSTER,GUS,162,103.61000061035156,36.1033322652181,2022-04-28 00:00:00
1014,12676,"Henry, Hunter",TE,NEP,0006,1.0,ROSTER,OHS,167,135.94999694824222,31.77999852498372,2022-04-28 00:00:00
1015,11647,"Thomas, Logan",TE,WAS,0011,1.0,ROSTER,GUS,170,166.8800048828125,30.716665395100907,2022-04-28 00:00:00
1016,14873,"Okwuegbunam, Albert",TE,DEN,0001,1.0,ROSTER,PMS,174,114.30999755859376,28.739999389648442,2022-04-28 00:00:00
1017,14141,"Smith Jr., Irv",TE,MIN,0002,1.0,ROSTER,WFF,185,125.48999786376952,25.89000015258789,2022-04-28 00:00:00
1018,12678,"Higbee, Tyler",TE,LAR,0001,1.0,ROSTER,PMS,204,166.27999877929688,20.966666666666672,2022-04-28 00:00:00
1019,9474,"Cook, Jared",TE,LAC,0012,1.0,ROSTER,IDK,213,255.1499938964844,16.52666702270507,2022-04-28 00:00:00
1020,13427,"Tonyan, Robert",TE,GBP,0007,1.0,ROSTER,FNF,223,170.0399932861328,12.816666666666661,2022-04-28 00:00:00
1021,14867,"Kmet, Cole",TE,CHI,0010,1.0,ROSTER,SAS,231,128.8800048828125,10.33666712443033,2022-04-28 00:00:00
1022,13189,"Engram, Evan",TE,JAC,0002,1.0,ROSTER,WFF,288,156.49000549316406,7.003333028157549,2022-04-28 00:00:00
1023,12317,"Uzomah, C.J.",TE,NYJ,0003,1.0,ROSTER,VER,328,198.02999877929688,3.979999796549476,2022-04-28 00:00:00
1024,12677,"Hooper, Austin",TE,TEN,0006,1.0,ROSTER,OHS,356,204.69000244140625,2.309999593098956,2022-04-28 00:00:00
1025,13382,"Seals-Jones, Ricky",TE,NYG,0004,1.0,ROSTER,DWS,360,232.1199951171875,1.333333333333331,2022-04-28 00:00:00
1026,13680,"Hurst, Hayden",TE,CIN,0012,1.0,ROSTER,IDK,400,186.17999267578125,0.3133332570393854,2022-04-28 00:00:00
1027,13994,"Brown, Pharaoh",TE,HOU,FA,,Free Agent,FA,424,256.82998657226557,-0.9433330535888692,2022-04-28 00:00:00
1028,13675,"Conklin, Tyler",TE,NYJ,0005,1.0,ROSTER,CRO,459,228.1499938964844,-1.966666539510094,2022-04-28 00:00:00
1029,13246,"Alie-Cox, Mo",TE,IND,0011,1.0,ROSTER,GUS,524,207.8300018310547,-3.0400004069010436,2022-04-28 00:00:00
1030,14876,"Deguara, Josiah",TE,GBP,FA,,Free Agent,FA,596,248.63999938964844,-4.076666895548505,2022-04-28 00:00:00
1031,14870,"Trautman, Adam",TE,NOS,0004,1.0,ROSTER,DWS,641,210.4900054931641,-5.160000483194988,2022-04-28 00:00:00
1032,14875,"Bryant, Harrison",TE,CLE,0012,1.0,ROSTER,IDK,652,222.57000732421875,-6.273333740234377,2022-04-28 00:00:00
1033,14239,"Moreau, Foster",TE,LVR,0011,1.0,ROSTER,GUS,666,254.77999877929688,-8.010000737508141,2022-04-28 00:00:00
1034,13676,"Smythe, Durham",TE,MIA,FA,,Free Agent,FA,676,287.6700134277344,-9.533333460489912,2022-04-28 00:00:00
1035,12110,"Brate, Cameron",TE,TBB,FA,,Free Agent,FA,697,246.8000030517578,-10.900000127156579,2022-04-28 00:00:00
1036,13193,"Smith, Jonnu",TE,NEP,FA,,Free Agent,FA,782,203.2700042724609,-11.34333318074544,2022-04-28 00:00:00
1037,13880,"Arnold, Dan",TE,JAC,FA,,Free Agent,FA,822,226.63999938964844,-11.81666653951009,2022-04-28 00:00:00
1038,14341,"Parham, Donald",TE,LAC,0012,1.0,ROSTER,IDK,825,289.1199951171875,-12.14333305358887,2022-04-28 00:00:00
1039,13763,"Dissly, Will",TE,SEA,0012,1.0,ROSTER,IDK,878,288.69000244140625,-12.596666844685867,2022-04-28 00:00:00
1040,15330,"Jordan, Brevin",TE,HOU,0009,1.0,ROSTER,PBW,889,194.41000366210938,-14.583333969116213,2022-04-28 00:00:00
1041,13919,"Firkser, Anthony",TE,ATL,0004,1.0,ROSTER,DWS,918,273.10000610351557,-16.61000035603842,2022-04-28 00:00:00
1042,15344,"Bates, John",TE,WAS,FA,,Free Agent,FA,979,275.52999877929693,-18.480000050862643,2022-04-28 00:00:00
1043,15332,"Tremble, Tommy",TE,CAR,FA,,Free Agent,FA,1030,271.64999389648443,-18.65,2022-04-28 00:00:00
1044,11695,"Ebron, Eric",TE,PIT,FA,,Free Agent,FA,1038,312.5,-18.896667098999018,2022-04-28 00:00:00
1045,12206,"Williams, Maxx",TE,ARI,FA,,Free Agent,FA,1160,295.7099914550781,-19.230000686645514,2022-04-28 00:00:00
1046,15419,"Granson, Kylen",TE,IND,0001,1.0,ROSTER,PMS,1166,266.64999389648443,-19.8766668955485,2022-04-28 00:00:00
1047,14861,"Johnson, Juwan",TE,NOS,0011,1.0,ROSTER,GUS,1219,328.0899963378906,-20.37666664123536,2022-04-28 00:00:00
1048,14146,"Sample, Drew",TE,CIN,FA,,Free Agent,FA,1239,249.3600006103516,-20.93333282470703,2022-04-28 00:00:00
1049,13188,"Howard, O.J.",TE,BUF,FA,,Free Agent,FA,1337,236.9600067138672,-21.38666623433431,2022-04-28 00:00:00
1050,15337,"Gray, Noah",TE,KCC,0007,1.0,ROSTER,FNF,1367,295.92999267578125,-22.43666636149089,2022-04-28 00:00:00
1051,15334,"Long, Hunter",TE,MIA,0007,1.0,ROSTER,FNF,1491,252.2700042724609,-23.35666656494141,2022-04-28 00:00:00
1052,13718,"Carlson, Daniel",PK,LVR,0009,1.0,ROSTER,PBW,305,141.5,71.23999989827473,2022-04-28 00:00:00
1053,14244,"Gay, Matt",PK,LAR,0010,1.0,ROSTER,SAS,395,160.0,67.49000040690105,2022-04-28 00:00:00
1054,15368,"McPherson, Evan",PK,CIN,0001,1.0,ROSTER,PMS,414,133.69999694824222,63.696666971842454,2022-04-28 00:00:00
1055,10976,"Tucker, Justin",PK,BAL,0011,1.0,ROSTER,GUS,441,127.5,62.03666585286458,2022-04-28 00:00:00
1056,14983,"Bass, Tyler",PK,BUF,0001,1.0,ROSTER,PMS,447,178.0,61.68333333333333,2022-04-28 00:00:00
1057,9686,"Succop, Ryan",PK,TBB,0007,1.0,ROSTER,FNF,470,151.0,59.936666870117186,2022-04-28 00:00:00
1058,8851,"Folk, Nick",PK,NEP,0005,1.0,ROSTER,CRO,574,158.5,55.239999898274746,2022-04-28 00:00:00
1059,13354,"Butker, Harrison",PK,KCC,0006,1.0,ROSTER,OHS,604,184.7100067138672,50.43999837239583,2022-04-28 00:00:00
1060,13403,"Koo, Younghoe",PK,ATL,0005,1.0,ROSTER,CRO,617,176.1199951171875,47.076664733886716,2022-04-28 00:00:00
1061,11387,"Hopkins, Dustin",PK,LAC,0011,1.0,ROSTER,GUS,866,189.1199951171875,46.41333160400391,2022-04-28 00:00:00
